S:BB3:SXF-X-0.5B6+0.5C6.data,11.0
S:BB3:SXF-YAP.data,11.0
S:BB3:SXF-YAP+0.5A6-0.5C6.data,11.0
S:BB3:SXF-YM.data,11.0
S:BB3:X-DF.data,6.0
S:BB3:X-DF-0.3E6+0.3B6.data,6.0
S:BB3:X-DF-0.5E6+0.5B6.data,6.0
S:BB3:X-DF-E6+0.5B6.data,6.0
S:BB3:X-ES.data,6.0
S:BB3:X-ES+0.3B6.data,6.0
S:BB3:X-ES+0.5B6.data,6.0
S:BB3:X-ES+B6.data,6.0
S:BB3:X-ESX.data,15.0
S:BB3:X-ESX-0.3E6+0.3B6.data,6.0
S:BB3:X-ESX-0.5E6+0.5B6.data,6.0
S:BB3:X-MX.data,6.0
S:BB3:X-MX-0.5E6+0.5B6.data,6.0
S:BB3:X-NKD.data,6.0
S:BB3:X-NKD-0.3J6+0.3B6.data,6.0
S:BB3:X-NKD-0.5J6+0.5B6.data,6.0
S:BB3:X-NKD-J6+B6.data,6.0
S:BB3:X-NQ.data,6.0
S:BB3:X-RTY.data,6.0
S:BB3:X-SXF-0.3C6+0.3B6.data,6.0
S:BB3:X-YM.data,6.0
S:BB3:YAP-DF.data,8.0
S:BB3:YAP-DF-0.5E6+0.5A6.data,8.0
S:BB3:YAP-ES.data,8.0
S:BB3:YAP-ES+0.3A6.data,8.0
S:BB3:YAP-ES+0.5A6.data,8.0
S:BB3:YAP-ESX.data,8.0
S:BB3:YAP-ESX-0.3E6+0.3A6.data,8.0
S:BB3:YAP-ESX-0.5E6+0.5A6.data,8.0
S:BB3:YAP-MX.data,8.0
S:BB3:YAP-MX-0.5E6+0.5A6.data,8.0
S:BB3:YAP-NKD.data,8.0
S:BB3:YAP-NKD-0.3J6+0.3A6.data,8.0
S:BB3:YAP-NKD-0.75J6+0.75A6.data,8.0
S:BB3:YAP-NQ.data,8.0
S:BB3:YAP-RTY.data,8.0
S:BB3:YAP-SXF.data,8.0
S:BB3:YAP-SXF-0.33A6+0.33C6.data,8.0
S:BB3:YAP-SXF-0.3C6+0.3A6.data,8.0
S:BB3:YAP-SXF-0.67A6+0.67C6.data,8.0
S:BB3:YAP-SXF-A6+C6.data,8.0
S:BB3:YAP-X.data,8.0
S:BB3:YAP-X-0.3B6+0.3A6.data,8.0
S:BB3:YAP-YM.data,8.0
S:BB3:YM-ES.data,5.0
