S:BB3:0.8J6+NKD-ES.data,10.0
S:BB3:2.0CL-ES-C6.data,10.0
S:BB3:2.0CL-X-C6.data,10.0
S:BB3:2.0GC-HG-A6.data,15.0
S:BB3:2.0GC-HG-E6.data,15.0
S:BB3:2.0J6-ZN+ES.data,20.0
S:BB3:2.0J6-ZN+NKD.data,20.0
S:BB3:2.0YAP-X-CL.data,15.0
S:BB3:A6+J6.data,6.0
S:BB3:A6-B6.data,6.0
S:BB3:A6-C6-0.3HG+0.3CL.data,10.0
S:BB3:A6-C6.data,6.0
S:BB3:A6-E6.data,6.0
S:BB3:A6-ES.data,6.0
S:BB3:A6-ESX.data,10.0
S:BB3:A6-J6.data,6.0
S:BB3:A6-N6.data,6.0
S:BB3:A6-NQ.data,6.0
S:BB3:A6-S6.data,6.0
S:BB3:AEX-MX.data,10.0
S:BB3:B6+R.data,6.0
S:BB3:B6-C6.data,6.0
S:BB3:B6-E6.data,6.0
S:BB3:B6-ES.data,6.0
S:BB3:B6-J6.data,6.0
S:BB3:B6-N6.data,6.0
S:BB3:B6-S6.data,6.0
S:BB3:B6-X.data,6.0
S:BB3:B6.data,6.0
S:BB3:BT+A6.data,25.0
S:BB3:BT+J6.data,25.0
S:BB3:BT+NKD+J6.data,25.0
S:BB3:BT+NKD.data,25.0
S:BB3:BT+YAP.data,25.0
S:BB3:BT-C6.data,25.0
S:BB3:BT-CGB-0.5SXF+0.5NKD.data,25.0
S:BB3:BT-GBL-0.5ESX+0.5NKD.data,25.0
S:BB3:BT-GBL-DF+NKD.data,25.0
S:BB3:BT-GBL-ESX+NKD.data,25.0
S:BB3:BT-NKD.data,25.0
S:BB3:BT-R-0.5X+0.5NKD.data,25.0
S:BB3:BT-R-X+NKD.data,25.0
S:BB3:BT-ZN-0.5ES+0.5NKD.data,25.0
S:BB3:BTP+E6.data,10.0
S:BB3:BTP+GBL.data,10.0
S:BB3:BTP+SPMIB-GBL-DF.data,10.0
S:BB3:BTP-DF.data,10.0
S:BB3:BTP-E6.data,5.0
S:BB3:BTP-ESX.data,10.0
S:BB3:BTP-GBL-0.5DF.data,10.0
S:BB3:BTP-GBL-0.5ES.data,10.0
S:BB3:BTP-GBL-0.5ESX.data,10.0
S:BB3:BTP-GBL-0.8DF.data,10.0
S:BB3:BTP-GBL-0.8ES.data,10.0
S:BB3:BTP-GBL-0.8ESX.data,10.0
S:BB3:BTP-GBL-2.0E6.data,10.0
S:BB3:BTP-GBL-2.0ESX.data,10.0
S:BB3:BTP-GBL-2.0SPMIB.data,10.0
S:BB3:BTP-GBL-3.0ESX.data,10.0
S:BB3:BTP-GBL-3SPMIB.data,10.0
S:BB3:BTP-GBL-6.0E6.data,10.0
S:BB3:BTP-GBL.data,10.0
S:BB3:BTP-OAT.data,10.0
S:BB3:BTP-R.data,10.0
S:BB3:BTP-X.data,10.0
S:BB3:C6-E6.data,10.0
S:BB3:C6-ES.data,10.0
S:BB3:C6-J6.data,10.0
S:BB3:C6-NQ.data,10.0
S:BB3:C6-S6.data,10.0
S:BB3:CGB+0.3C6.data,15.0
S:BB3:CGB+0.5C6.data,15.0
S:BB3:CGB+C6.data,6.0
S:BB3:CGB+CL.data,6.0
S:BB3:CGB+ES.data,6.0
S:BB3:CGB+SXF+C6.data,6.0
S:BB3:CGB+SXF-BT-NKD+C6-J6.data,6.0
S:BB3:CGB+SXF-NKD-J6.data,6.0
S:BB3:CGB+SXF-R-X.data,6.0
S:BB3:CGB+SXF-TS-YAP+C6-A6.data,25.0
S:BB3:CGB+SXF.data,6.0
S:BB3:CGB-E6.data,6.0
S:BB3:CGB-GBL-0.5ESX+0.5SXF.data,6.0
S:BB3:CGB-J6+0.5SXF-0.5NKD.data,6.0
S:BB3:CGB-J6.data,6.0
S:BB3:CGB-SXF.data,6.0
S:BB3:CGB-ZN+0.3C6-0.3ES.data,6.0
S:BB3:CGB-ZN-0.3ES+0.3SXF.data,6.0
S:BB3:CGB.data,6.0
S:BB3:CL+0.5C6-0.5X.data,6.0
S:BB3:CL+0.5J6+0.5TS.data,6.0
S:BB3:CL+0.5TS-0.5C6.data,6.0
S:BB3:CL+GC.data,6.0
S:BB3:CL+TS.data,6.0
S:BB3:CL+UB.data,6.0
S:BB3:CL+ZB.data,6.0
S:BB3:CL+ZN.data,6.0
S:BB3:CL-A6.data,6.0
S:BB3:CL-B6.data,6.0
S:BB3:CL-C6.data,6.0
S:BB3:CL-E6.data,6.0
S:BB3:CL-ES.data,6.0
S:BB3:CL-ESX.data,6.0
S:BB3:CL-GC.data,6.0
S:BB3:CL-N6.data,6.0
S:BB3:CL-NQ.data,6.0
S:BB3:CL-OIL.data,6.0
S:BB3:CL-R6.data,6.0
S:BB3:CL-S6.data,6.0
S:BB3:CL-SXF.data,6.0
S:BB3:CL-TS.data,6.0
S:BB3:CL-ULS.data,6.0
S:BB3:CL-X.data,6.0
S:BB3:CL-YAP.data,10.0
S:BB3:CL-ZF+ZB.data,6.0
S:BB3:CL.data,6.0
S:BB3:DF+E6.data,5.0
S:BB3:DF+GBL.data,5.0
S:BB3:DF+J6.data,5.0
S:BB3:DF-2.0GBM+2.0GBL.data,5.0
S:BB3:DF-A6.data,6.0
S:BB3:DF-B6.data,5.0
S:BB3:DF-C6.data,5.0
S:BB3:DF-CL.data,5.0
S:BB3:DF-E6.data,5.0
S:BB3:DF-HG.data,5.0
S:BB3:DF-M6.data,5.0
S:BB3:DF-OIL.data,5.0
S:BB3:DF.data,5.0
S:BB3:E6+ES.data,5.0
S:BB3:E6+ESX.data,5.0
S:BB3:E6+GBL.data,5.0
S:BB3:E6-B6.data,5.0
S:BB3:E6-C6.data,5.0
S:BB3:E6-DF.data,5.0
S:BB3:E6-ES.data,5.0
S:BB3:E6-J6+GBL.data,5.0
S:BB3:E6-J6.data,5.0
S:BB3:E6-S6.data,5.0
S:BB3:E6.data,5.0
S:BB3:ES+0.5ZN+0.5J6.data,5.0
S:BB3:ES+E6.data,5.0
S:BB3:ES-B6.data,5.0
S:BB3:ES-BLUE.data,5.0
S:BB3:ES-C6.data,5.0
S:BB3:ES-M6.data,5.0
S:BB3:ES-NKD+0.5ZN-0.5J6.data,5.0
S:BB3:ES-US10Y+US30Y.data,5.0
S:BB3:ES-US3Y+US10Y.data,5.0
S:BB3:ES-US5Y+US10Y.data,5.0
S:BB3:ES-YM+0.5ICEDX.data,5.0
S:BB3:ES-YM+ICEDX.data,5.0
S:BB3:ES-ZF+ZB.data,5.0
S:BB3:ES-ZN+ZB.data,5.0
S:BB3:ESX+0.5E6.data,6.0
S:BB3:ESX+E6.data,6.0
S:BB3:ESX+GBL-CGB-SXF.data,6.0
S:BB3:ESX+GBL-NKD-J6.data,6.0
S:BB3:ESX+GBL-TS-YAP.data,6.0
S:BB3:ESX+GBL.data,6.0
S:BB3:ESX+J6.data,6.0
S:BB3:ESX+ZF.data,6.0
S:BB3:ESX-2.0GBM+2.0GBL.data,6.0
S:BB3:ESX-B6.data,6.0
S:BB3:ESX-CL.data,6.0
S:BB3:ESX-E6.data,6.0
S:BB3:ESX-ESB-GBL.data,6.0
S:BB3:ESX-M6.data,6.0
S:BB3:GBL+0.3E6.data,6.0
S:BB3:GBL+0.5DF-R-0.5X.data,6.0
S:BB3:GBL+0.5E6.data,6.0
S:BB3:GBL+DF+E6.data,6.0
S:BB3:GBL+DF-R-X.data,6.0
S:BB3:GBL+DF.data,6.0
S:BB3:GBL+E6.data,10.0
S:BB3:GBL+ES.data,6.0
S:BB3:GBL+ESX+0.33VS.data,10.0
S:BB3:GBL+ESX+0.5VS.data,10.0
S:BB3:GBL+ESX+E6.data,10.0
S:BB3:GBL+ESX+VS.data,10.0
