BB3:ESX+VS3,1,0.5,  4.50,17369.0,523.0,66.4206500956,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,1,0.75,  3.06,13467.0,295.0,91.3016949153,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,1,1,  2.62,13062.0,225.0,116.106666667,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,1.5,0.75,  3.64,12039.0,367.0,65.6076294278,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,1.5,1.125,  2.61,9776.0,243.0,80.4609053498,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,2,1.0,  3.36,8897.0,230.0,77.3652173913,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,2,1.5,  2.62,8200.0,181.0,90.6077348066,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,2.5,1.25,  3.08,6448.0,130.0,99.2,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,2.5,1.875,  2.30,5983.0,117.0,102.273504274,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,3,1.5,  2.34,3610.0,64.0,112.8125,20.0,"[1.0, 10.099]"
BB3:ESX+VS3,3,2.25,  2.13,3983.0,58.0,137.344827586,20.0,"[1.0, 10.099]"
BB3:VS2_3+E6,1,0.5,  2.24,15838.0,281.0,112.725978648,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,1.5,0.75,  3.68,21003.0,261.0,160.942528736,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,2,1.0,  2.90,13424.0,172.0,156.093023256,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,2.5,1.25,  2.07,7384.0,86.0,171.720930233,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,3,1.5,  2.03,5787.0,42.0,275.571428571,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,3.5,1.75,  2.13,4437.0,18.0,493.0,55.0,You don't have VS2_3 in the database
BB3:VS2_3+E6,4,2.0,  2.08,3042.0,8.0,760.5,55.0,You don't have VS2_3 in the database
BB3:VX+1.25ES,1,0.5,  2.74,7919.0,601.0,26.3527454243,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,1.5,0.75,  2.25,5590.0,399.0,28.0200501253,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,2,1.0,  2.35,4845.0,282.0,34.3617021277,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,2,1.5,  2.12,5186.0,239.0,43.3974895397,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,2.5,1.875,  2.02,4147.0,168.0,49.369047619,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,3,2.25,  2.05,3508.0,116.0,60.4827586207,8.0,"[2.347, 1.0]"
BB3:VX+1.25ES,3.5,2.625,  2.05,2939.0,70.0,83.9714285714,8.0,"[2.347, 1.0]"
BB3:VX+1.5ES,1,0.5,  2.45,7582.0,611.0,24.8183306056,8.0,"[1.956, 1.0]"
BB3:VX+ES,1,0.5,  2.26,6521.0,555.0,23.4990990991,8.0,"[2.934, 1.0]"
BB3:VX+ES,1.5,0.75,  2.18,5450.0,388.0,28.0927835052,8.0,"[2.934, 1.0]"
BB3:VX+ES,4,3.0,  2.02,2911.0,54.0,107.814814815,8.0,"[2.934, 1.0]"
